sr_no,state,work_description,work_id,ida_agency,mp_name,constituency,expenditure_amount,vendor_name,work_status,expenditure_amount
113,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171611,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
114,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171612,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
115,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171613,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
116,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171614,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
117,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/172029,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
118,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171728,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
119,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182255,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
120,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182256,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
121,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182254,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
122,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182258,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
123,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182257,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
124,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182259,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
125,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182263,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
126,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/182264,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
127,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/183845,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
128,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/187362,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
129,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/186925,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
130,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171626,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
131,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171625,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
132,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171724,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
133,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171727,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
134,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171624,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
135,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/186924,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
136,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/186926,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
137,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/186942,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
138,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/187363,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
139,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/187364,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
140,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/187365,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
141,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/187588,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
142,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/187595,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
143,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171619,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
144,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/171622,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
145,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184343,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
146,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/184543,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
147,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/186921,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
148,Uttar Pradesh,Street lights,WS/MP18222/2025-2026/186922,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Babu Singh Kushwaha,JAUNPUR,19992.0,Ajay Kumar Singh,Payment In-Progress,19992.0
149,Andhra Pradesh,Construction of veterinary hospitals and dispensaries,WS/MP18007/2024-2025/140066,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Putta Mahesh Kumar,ELURU,1097173.0,Vijaya Vikram Constructions,Payment In-Progress,1097173.0
150,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18156/2025-2026/213063,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Charanjit Singh Channi,JALANDHAR(SC),149110.0,Guru Nanak Interlocking Cement Tile,Payment In-Progress,149110.0
151,West Bengal,Construction of stadiums,WS/MP18272/2026-2027/222318,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),Kalipada Saren,JHARGRAM(ST),4881631.0,Rajat Subhra Mandal,Payment In-Progress,4881631.0
152,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/283708,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,140000.0,Birendra Kumar Mahato,Payment In-Progress,140000.0
153,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/277322,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,150000.0,Birendra Kumar Mahato,Payment In-Progress,150000.0
154,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18072/2026-2027/275551,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,200000.0,Birendra Kumar Mahato,Payment In-Progress,200000.0
155,Jharkhand,Providing drains and gutters for public drainage,WS/MP18072/2026-2027/276179,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,125000.0,Birendra Kumar Mahato,Payment In-Progress,125000.0
156,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/273078,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,165000.0,Birendra Kumar Mahato,Payment In-Progress,165000.0
157,Jharkhand,Providing drains and gutters for public drainage,WS/MP18072/2026-2027/230798,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,200000.0,Birendra Kumar Mahato,Payment In-Progress,200000.0
158,Jharkhand,Construction of community centers and community halls,WS/MP18072/2026-2027/261891,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,375000.0,Birendra Kumar Mahato,Payment In-Progress,375000.0
159,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/277323,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,190000.0,Birendra Kumar Mahato,Payment In-Progress,190000.0
160,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/277325,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,175000.0,Birendra Kumar Mahato,Payment In-Progress,175000.0
161,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2026-2027/277324,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,225000.0,Birendra Kumar Mahato,Payment In-Progress,225000.0
162,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP18072/2026-2027/276178,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,85000.0,Birendra Kumar Mahato,Payment In-Progress,85000.0
163,Jharkhand,Construction of community centers and community halls,WS/MP18072/2026-2027/276176,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,375000.0,Birendra Kumar Mahato,Payment In-Progress,375000.0
164,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/273079,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,165000.0,Birendra Kumar Mahato,Payment In-Progress,165000.0
165,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP18072/2026-2027/273080,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),Dulu Mahato,DHANBAD,165000.0,Birendra Kumar Mahato,Payment In-Progress,165000.0
166,Kerala,Purchase of vans and buses for educational institutions,WS/MP18305/2026-2027/302713,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),E.T. Mohammed Basheer,MALAPPURAM,1768000.0,Sml Isuzu Ltd,Payment In-Progress,1768000.0
167,Kerala,Purchase of vans and buses for educational institutions,WS/MP18305/2026-2027/302829,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),E.T. Mohammed Basheer,MALAPPURAM,1976000.0,Sml Isuzu Ltd,Payment In-Progress,1976000.0
168,Tamil Nadu,Lighting of public spaces,WS/MP746/2026-2027/232927,RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),Kani K Navas,RAMANATHAPURAM,430000.0,Fplus Enterprises,Payment In-Progress,430000.0
169,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP856/2025-2026/231387,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),Rajnath Singh,LUCKNOW,133800.0,Mrk Constructions,Payment In-Progress,133800.0
170,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,44630.0,Sidhu Cement Store Fatehgarh Channa,Payment In-Progress,44630.0
171,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,17920.0,Sidhu Cement Store Fatehgarh Channa,Payment In-Progress,17920.0
172,Punjab,Purchase of mobile water tankers,WS/MP18311/2026-2027/287163,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,350000.0,Dashmesh Engg Works,Payment In-Progress,350000.0
173,Jharkhand,Providing drains and gutters for public drainage,WS/MP18072/2025-2026/226948,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Dulu Mahato,DHANBAD,375000.0,Sabbir Ansari,Payment In-Progress,375000.0
174,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP18072/2025-2026/225052,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Dulu Mahato,DHANBAD,244000.0,Sabbir Ansari,Payment In-Progress,244000.0
175,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2025-2026/226492,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),556999.0,Sai Enterprises,Payment In-Progress,556999.0
176,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2025-2026/226497,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),287553.0,Tanya Construction,Payment In-Progress,287553.0
177,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226500,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66175.0,Tanya Construction,Payment In-Progress,66175.0
178,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226507,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),65762.0,Tanya Construction,Payment In-Progress,65762.0
179,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226509,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66077.0,Tanya Construction,Payment In-Progress,66077.0
180,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226510,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66054.0,Tanya Construction,Payment In-Progress,66054.0
181,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226502,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66175.0,Tanya Construction,Payment In-Progress,66175.0
182,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226503,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66175.0,Tanya Construction,Payment In-Progress,66175.0
183,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226504,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66175.0,Tanya Construction,Payment In-Progress,66175.0
184,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226505,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66175.0,Tanya Construction,Payment In-Progress,66175.0
185,Uttar Pradesh,Installing community drinking water plants,WS/MP494/2025-2026/226501,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),66175.0,Tanya Construction,Payment In-Progress,66175.0
186,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP494/2025-2026/226499,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Sp Singh Baghel,AGRA(SC),979484.0,Tanya Construction,Payment In-Progress,979484.0
187,Jharkhand,Installing tube-wells and borewells,WS/MP334/2025-2026/223476,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Chandra Prakash Choudhary,GIRIDIH,70000.0,Junior Engineer Rdsd Bokaro,Payment In-Progress,70000.0
188,Jharkhand,Installing tube-wells and borewells,WS/MP334/2025-2026/223481,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Chandra Prakash Choudhary,GIRIDIH,25000.0,Junior Engineer Rdsd Bokaro,Payment In-Progress,25000.0
189,Jharkhand,Installing tube-wells and borewells,WS/MP334/2025-2026/211258,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Chandra Prakash Choudhary,GIRIDIH,25000.0,Junior Engineer Rdsd Bokaro,Payment In-Progress,25000.0
190,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP334/2025-2026/211607,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),Chandra Prakash Choudhary,GIRIDIH,25000.0,Junior Engineer Rdsd Bokaro,Payment In-Progress,25000.0
191,Karnataka,Construction of buildings for training institutions,WS/MP18093/2026-2027/217128,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),V. Somanna,TUMKUR,750000.0,Kridl Bhusiri Account Works,Payment In-Progress,750000.0
192,Karnataka,Installing tube-wells and borewells,WS/MP18093/2026-2027/217130,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),V. Somanna,TUMKUR,375000.0,Kridl Bhusiri Account Works,Payment In-Progress,375000.0
193,Odisha,Construction of community centers and community halls,WS/MP300/2026-2027/226384,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Aparajita Sarangi,BHUBANESWAR,3000.0,Member Secy Ob And Oc Wwb Bbsr,Payment In-Progress,3000.0
194,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18082/2025-2026/187502,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),Govind Makthappa Karjol,CHITRADURGA(SC),250000.0,Kridl Bhusiri Account Works,Payment In-Progress,250000.0
195,Punjab,Construction of rooms and halls in school and colleges,WS/MP381/2026-2027/275251,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,495474.0,Surinder Traders,Payment In-Progress,495474.0
196,Punjab,Construction of rooms and halls in school and colleges,WS/MP381/2026-2027/275258,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,498148.0,Surinder Traders,Payment In-Progress,498148.0
197,Tamil Nadu,Construction of community centers and community halls,WS/MP017/2025-2026/257980,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,1599822.0,Raveendhra G,Payment In-Progress,1599822.0
198,Karnataka,Construction of additional rooms and halls in the existing public and community building,WS/MP18082/2025-2026/242466,CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),Govind Makthappa Karjol,CHITRADURGA(SC),375000.0,Kridl Bhusiri Account Works,Payment In-Progress,375000.0
199,Karnataka,Construction of community centers and community halls,WS/MP18093/2026-2027/228510,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),V. Somanna,TUMKUR,750000.0,Kridl Bhusiri Account Works,Payment In-Progress,750000.0
200,Punjab,Purchase of mobile water tankers,WS/MP18311/2026-2027/280988,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,350000.0,Dashmesh Engg Works,Payment In-Progress,350000.0
201,Karnataka,Construction of community centers and community halls,WS/MP337/2026-2027/247788,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),B Y Raghavendra,SHIMOGA,367500.0,Nirmithi Kendra Shivamogga,Payment In-Progress,367500.0
202,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP417/2025-2026/215032,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),Kaushalendra Kumar,NALANDA,296919.0,Adarsh Kumar,Payment In-Progress,296919.0
203,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP417/2025-2026/222071,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),Kaushalendra Kumar,NALANDA,395705.0,Simpi,Payment In-Progress,395705.0
204,Tamil Nadu,Lighting of public spaces,WS/MP18179/2026-2027/245271,Mayiladuthurai(District Collector Mayiladuthurai_IDA),Sudha R,MAYILADUTHURAI,900000.0,Sri Sai Enterprises,Payment In-Progress,900000.0
205,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,6560.0,Dhanaula Bko,Payment In-Progress,6560.0
206,Karnataka,Setting up of laboratories,WS/MP18078/2026-2027/248997,BALLARI(DEPUTY COMMISSIONER BELLARY_IDA),E. Tukaram,BELLARY(ST),1125000.0,Bellary Nirmithi Kendra Bellary,Payment In-Progress,1125000.0
207,Tamil Nadu,Purchase of furniture and fixtures for educational purposes,WS/MP017/2026-2027/280375,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,625000.0,Sathya Enterprises,Payment In-Progress,625000.0
208,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,240226.0,Bhagwati Steels,Payment In-Progress,240226.0
209,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,34380.0,Karan Intelock Tiles,Payment In-Progress,34380.0
210,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/256967,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,21201.0,Karan Intelock Tiles,Payment In-Progress,21201.0
211,Tamil Nadu,Purchase of books and periodicals for libraries/digitization of library books,WS/MP746/2025-2026/212906,RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),Kani K Navas,RAMANATHAPURAM,500000.0,Nava India Pathipagam,Payment In-Progress,500000.0
212,Andhra Pradesh,Setting up public non-conventional energy plants,WS/MP522/2025-2026/260876,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu,SRIKAKULAM,888865.0,Virat Mody Solar Sity,Payment In-Progress,888865.0
213,Tamil Nadu,Street lights,WS/MP18177/2025-2026/156784,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K E Prakash,ERODE,400000.0,Qualitty Enterprises,Payment In-Progress,400000.0
214,Tamil Nadu,Construction of bus-sheds or bus-stops,WS/MP18179/2026-2027/245281,Mayiladuthurai(District Collector Mayiladuthurai_IDA),Sudha R,MAYILADUTHURAI,595689.0,Jothiprakash V,Payment In-Progress,595689.0
215,Punjab,Installing tube-wells and borewells,WS/MP18158/2026-2027/261347,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,86730.0,Sham Lal Bal Mukand,Payment In-Progress,86730.0
216,Uttarakhand,Construction of footpaths and pedestrian ways,WS/MP477/2026-2027/274283,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),Ajay Tamta,ALMORA(SC),11058.0,Bdo Lamgara Royalty,Payment In-Progress,11058.0
217,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP453/2025-2026/261379,KORAPUT(District Collector Koraput_IDA),Saptagiri Sankar Ulaka,KORAPUT(ST),200000.0,Rajib Singh,Payment In-Progress,200000.0
218,Madhya Pradesh,Construction of community centers and community halls,WS/MP641/2026-2027/258152,Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),Gajendra Singh Patel,KHARGONE(ST),150000.0,Cmobistan,Payment In-Progress,150000.0
219,Uttar Pradesh,Lighting of public spaces,WS/MP18346/2024-2025/172316,RAE BARELI(DISTRICT MAGISTRATE RAE BARELI_IDA),Rahul Gandhi,RAE BARELI,158500.0,Exajoule Pvt Ltd,Payment In-Progress,158500.0
220,Andhra Pradesh,Improvement of electricity distribution infrastructure,WS/MP405/2025-2026/140142,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,MACHILIPATNAM,380097.0,Venkateswara Rao Ganesana,Payment In-Progress,380097.0
221,Tamil Nadu,"Purchase of smart boards, visual display units and projectors",WS/MP743/2025-2026/190832,CHENGALPATTU(District Collector Chengalpattu_IDA),Ganesan Selvam,KANCHEEPURAM(SC),400000.0,T S Solar Power System,Payment In-Progress,400000.0
222,Madhya Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP18104/2025-2026/213696,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),Darshan Singh Choudhary,HOSHANGABAD,75000.0,Sachiv Gram Panchayat Kulamadi,Payment In-Progress,75000.0
223,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18100/2025-2026/249986,CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),Bunty Vivek Sahu,CHHINDWARA,120000.0,Sarpanch Gram Panchayat Keriya,Payment In-Progress,120000.0
