source_dataset,source_row_id,candidate_dataset,candidate_row_id,source_work,candidate_work,source_mp,candidate_mp,source_constituency,candidate_constituency,source_state,candidate_state,source_amount,candidate_amount,match_score,confidence_level,match_method,decision,review_status
expenditure,291,recommended,745,Construction of community centers and community halls,Construction of drain water,Malvinder Singh Kang,Malvinder Singh Kang,ANANDPUR SAHIB,ANANDPUR SAHIB,Punjab,Punjab,49000.0,2000000.0,71.4,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1218,recommended,890,Lighting of public spaces,Construction of PCC road.,Vijaylakshmi Devi,Vijaylakshmi Devi,SIWAN,SIWAN,Bihar,Bihar,962500.0,1303542.0,76.69,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,768,recommended,0,Construction of buildings for community cultural activities,Construction of Community Bhavan at Navalgund TQ Belavatagi Village Pry No 1/A Near Shivanand Math Continue Work,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,498497.0,497185.0,80.62,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,721,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light in telkhara mod of telkhara village of kalhabar panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,150000.0,73.15,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1220,recommended,889,Lighting of public spaces,Construction of PCC Road.,Vijaylakshmi Devi,Vijaylakshmi Devi,SIWAN,SIWAN,Bihar,Bihar,962500.0,990783.0,79.62,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,933,recommended,1194,Construction of additional rooms and halls in the existing public and community building,"CONSTRUCTION OF CYCLE STAND AT RAKHAL CHANDRA SCHOOL ,DIGNAGAR .Excuting Agency will be EO AUSHGRAM -I PANCHAYAT SAMITY.",Asit Kumar Mal,Asit Kumar Mal,BOLPUR(SC),BOLPUR(SC),West Bengal,West Bengal,1100000.0,339202.0,70.9,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,751,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light near hatiyatand of isri north panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,149710.0,72.64,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,732,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light near shiv mandir of jaridih village of jaridih panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,150000.0,73.24,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,847,recommended,1021,Installing community drinking water plants,Installation of RO System At Govt. High School Kot Karor Kalan (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,232603.0,232650.0,78.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,775,recommended,7,Construction of buildings for community cultural activities,Construction of Community Hall at Hosategur Village Near Shri Girimalleshwar Math Pry No 518 Continue work,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,398213.0,400000.0,80.33,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1271,recommended,1185,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of Sanitary Latrine and boundary wall with GCI sheet near DC Bungalow, Diphu",Amarsing Tisso,Amarsing Tisso,Diphu (ST),Diphu (ST),Assam,Assam,96869.0,1983350.0,72.26,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1290,recommended,1135,Creation of new ponds,Construction of open stage infront of Siloni LP School,Amarsing Tisso,Amarsing Tisso,Diphu (ST),Diphu (ST),Assam,Assam,375000.0,800000.0,73.45,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,762,recommended,1026,Installing community drinking water plants,Installation of RO System At Govt. Primary School Bhure Kalan (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,232838.0,232497.0,78.31,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,769,recommended,298,Street lights,Highmast solar Street light- Two piece,Kamlesh Jangde,Kamlesh Jangde,JANJGIR CHAMPA(SC),JANJGIR CHAMPA(SC),Chhattisgarh,Chhattisgarh,300000.0,993000.0,73.76,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,768,recommended,4,Construction of buildings for community cultural activities,"Construction of Cultural Bhavan at Kundagol TQ, Chickgungal Village ST Colony, Pry No.202",Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,498497.0,398009.0,80.53,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,278,recommended,903,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC road from Pappu Singh House to Manoj House In Nagla Taj Etmadpur,Sp Singh Baghel,Sp Singh Baghel,AGRA(SC),AGRA(SC),Uttar Pradesh,Uttar Pradesh,665840.0,513114.0,77.05,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,847,recommended,1025,Installing community drinking water plants,Installation of RO System At Govt. primary School Sodhi Nagar (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,232603.0,232297.0,77.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,775,recommended,11,Construction of buildings for community cultural activities,Construction of Community Hall at Nigadi Village Near Kalmeshwar Temple Pry No 101 Continued work,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,398213.0,495031.0,77.5,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,933,recommended,317,Construction of additional rooms and halls in the existing public and community building,"Construction of Community hall at jhilu Astana para,Excuting Agency will be EO Mongalkote Panchyet Samity",Asit Kumar Mal,Asit Kumar Mal,BOLPUR(SC),BOLPUR(SC),West Bengal,West Bengal,1100000.0,406558.0,75.84,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,735,recommended,12,Construction of buildings for community cultural activities,Construction of Cultural Bhavan at Parsapur Village Near Hanuman Temple Pry No 107,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,495246.0,247583.0,74.66,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,189,recommended,757,Construction of public staircase/ stair ghat for public convenience,construction of mask light near sitaram mandir of laxmantunda village of laxmantunda panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,25000.0,149710.0,69.61,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1380,recommended,878,Construction of boundary walls of existing public and community buildings,Construction of cremation shed at Lotwada Ta. Daryapur Dist Amravati,Balwant Baswant Wankhade,Balwant Baswant Wankhade,AMRAVATI(SC),AMRAVATI(SC),Maharashtra,Maharashtra,499999.0,600000.0,76.13,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1288,recommended,1130,Creation of new ponds,Construction of Open Stage at Gangjang,Amarsing Tisso,Amarsing Tisso,Diphu (ST),Diphu (ST),Assam,Assam,375000.0,1500000.0,75.23,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1040,recommended,1034,Installing community drinking water plants,Installation of RO System At Govt. Middal School Jamitpur Dheru (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,233049.0,231240.0,78.57,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1040,recommended,1030,Installing community drinking water plants,Installation of RO System At Govt. Middal School Lohgarh (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,233049.0,233002.0,78.38,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,750,recommended,1406,"Construction of roads, link roads, pathways or any other road with or without drainage system",Cc road Nirman karya Rajendra doctor ke Ghar se shamshan Ghat ki or sahsan work agency GP sahsan,Sanjna Jatav,Sanjna Jatav,BHARATPUR(SC),BHARATPUR(SC),Rajasthan,Rajasthan,999737.0,500000.0,72.84,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,889,recommended,1142,Construction of boundary walls of existing public and community buildings,"Construction of ringwell near the house of Sri Rajen Kro, PWD Colony, Diphu",Amarsing Tisso,Amarsing Tisso,Diphu (ST),Diphu (ST),Assam,Assam,77000.0,400000.0,72.94,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,730,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light near shiv mandir of amra village of amra panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,150000.0,72.95,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1341,recommended,203,Construction of bus-sheds or bus-stops,Construction of boundary walls,Kamlesh Jangde,Kamlesh Jangde,JANJGIR CHAMPA(SC),JANJGIR CHAMPA(SC),Chhattisgarh,Chhattisgarh,600000.0,1000000.0,80.35,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,711,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light in teliyabahiyar chowk of jaridih panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,150000.0,74.52,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,741,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light near shiv mandir of laxmantunda village of laxmantunda panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,150000.0,72.95,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,551,recommended,731,Construction of public staircase/ stair ghat for public convenience,construction of mask light near shiv mandir simradih of dumri panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,349924.0,150000.0,74.13,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,189,recommended,721,Construction of public staircase/ stair ghat for public convenience,construction of mask light in telkhara mod of telkhara village of kalhabar panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,25000.0,150000.0,69.15,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1218,recommended,888,Lighting of public spaces,PCC construction of the road.,Vijaylakshmi Devi,Vijaylakshmi Devi,SIWAN,SIWAN,Bihar,Bihar,962500.0,989155.0,79.78,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,762,recommended,1035,Installing community drinking water plants,Installation of RO System At Govt. High School Wahge wala (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,232838.0,232650.0,78.23,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,768,recommended,2,Construction of buildings for community cultural activities,Construction of Community Bhavan of Veerashaiv Jangam Society (R) at Ward No 21 Chidamarnagar Dharwad,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,498497.0,450000.0,80.41,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,768,recommended,13,Construction of buildings for community cultural activities,Construction of Cultural Bhavan at Chabbi Village Near Vithobha Temple Pry No 266/A,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,498497.0,250000.0,76.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1367,recommended,879,Construction of community centers and community halls,Construction Of Community Hall At Chincholi Rahimapur (Kh)Ta. Anjangaon Surji Dist Amravati,Balwant Baswant Wankhade,Balwant Baswant Wankhade,AMRAVATI(SC),AMRAVATI(SC),Maharashtra,Maharashtra,1199810.0,1500000.0,81.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,770,recommended,215,Construction of water tanks,CC Road- From the main road towards Muktidham.,Kamlesh Jangde,Kamlesh Jangde,JANJGIR CHAMPA(SC),JANJGIR CHAMPA(SC),Chhattisgarh,Chhattisgarh,150000.0,881196.0,71.78,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1289,recommended,701,Construction of community centers and community halls,"CONSTRUCTION OF COMMUNITY HALL , AT GAGLANI NAGAR , PRABHAG NO 9 AMRAVATI CITY",Balwant Baswant Wankhade,Balwant Baswant Wankhade,AMRAVATI(SC),AMRAVATI(SC),Maharashtra,Maharashtra,970281.0,2000000.0,79.24,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1223,recommended,891,Lighting of public spaces,Construction of PCC Road,Vijaylakshmi Devi,Vijaylakshmi Devi,SIWAN,SIWAN,Bihar,Bihar,962500.0,1488744.0,75.71,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1082,recommended,1029,Installing community drinking water plants,Installation of RO System At Govt. Middal School Sulhani (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,232650.0,232767.0,77.11,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,175,recommended,903,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC road from Pappu Singh House to Manoj House In Nagla Taj Etmadpur,Sp Singh Baghel,Sp Singh Baghel,AGRA(SC),AGRA(SC),Uttar Pradesh,Uttar Pradesh,287553.0,513114.0,74.92,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,735,recommended,10,Construction of buildings for community cultural activities,Construction of Community Hall at Mulmuttal Village Near Beereshwar Temple Pry No 67,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,495246.0,399304.0,80.54,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,933,recommended,326,Construction of additional rooms and halls in the existing public and community building,"Construction of CC road from Klapur bhudai sk house to Alamgir house at lakuria gp ,Excuting agency will be E O MONGAL KOTE PANCHYET SAMITY.",Asit Kumar Mal,Asit Kumar Mal,BOLPUR(SC),BOLPUR(SC),West Bengal,West Bengal,1100000.0,407181.0,72.34,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,673,recommended,745,Construction of community centers and community halls,Construction of drain water,Malvinder Singh Kang,Malvinder Singh Kang,ANANDPUR SAHIB,ANANDPUR SAHIB,Punjab,Punjab,234500.0,2000000.0,71.68,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1217,recommended,340,Purchase of mobile water tankers,Purchase of Mobile Water tanker Capacity 3000 Ltrs.at Village Chak Bur Wala,Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,240813.0,241056.0,83.63,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,735,recommended,6,Construction of buildings for community cultural activities,Construction of Community Hall at Shibargatti Village Near Hanamanth Temple Pry No 96,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,495246.0,396154.0,77.79,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1380,recommended,704,Construction of boundary walls of existing public and community buildings,"CONSTRUCTION COMMUNITY HALL AT WARD NO 9 WALMIKI NAGAR , DARYAPUR , DIST AMRAVATI",Balwant Baswant Wankhade,Balwant Baswant Wankhade,AMRAVATI(SC),AMRAVATI(SC),Maharashtra,Maharashtra,499999.0,1500000.0,75.56,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1040,recommended,1024,Installing community drinking water plants,Installation of RO System At Govt. Primary School Bhamba Landa (Capacity 500 Ltrs),Sher Singh Ghubaya,Sher Singh Ghubaya,FIROZPUR,FIROZPUR,Punjab,Punjab,233049.0,232415.0,78.17,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,290,recommended,820,Construction of community centers and community halls,Construction of community center at village Takhatgarh,Malvinder Singh Kang,Malvinder Singh Kang,ANANDPUR SAHIB,ANANDPUR SAHIB,Punjab,Punjab,48300.0,700000.0,80.54,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,1300,recommended,329,Construction of community centers and community halls,Construction of Boundary Wall at Rashi Wala Community Centre,Deepender Singh Hooda,Deepender Singh Hooda,ROHTAK,ROHTAK,Haryana,Haryana,310304.0,500000.0,82.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,673,recommended,820,Construction of community centers and community halls,Construction of community center at village Takhatgarh,Malvinder Singh Kang,Malvinder Singh Kang,ANANDPUR SAHIB,ANANDPUR SAHIB,Punjab,Punjab,234500.0,700000.0,81.61,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,768,recommended,7,Construction of buildings for community cultural activities,Construction of Community Hall at Hosategur Village Near Shri Girimalleshwar Math Pry No 518 Continue work,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,Karnataka,Karnataka,498497.0,400000.0,77.91,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure,528,recommended,739,"Construction of roads, link roads, pathways or any other road with or without drainage system",construction of mask light near shiv mandir of jaruwadih village of bharkhar panchayat.,Chandra Prakash Choudhary,Chandra Prakash Choudhary,GIRIDIH,GIRIDIH,Jharkhand,Jharkhand,399490.0,150000.0,73.39,MEDIUM,fuzzy_multi_field,pending,requires_human_review
