work_id,recommendation_date,recommended_amount,raw_additional_status
WS/MP190/2023-2024/1951-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1952-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1953-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1974-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1975-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1976-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1977-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1978-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1979-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1980-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1981-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1982-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1983-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1984-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1985-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/1986-Street lights,30-Jun-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2079-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2080-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2081-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2082-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2083-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2086-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2087-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2088-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2089-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP190/2023-2024/2090-Street lights,01-Jul-2023,243000.0,24-Aug-2023
WS/MP081/2023-2024/2097-Renovation of ponds and lakes,02-Jul-2023,500000.0,26-Sep-2023
WS/MP081/2023-2024/2098-Construction of community centers and community halls,02-Jul-2023,1000000.0,26-Sep-2023
"WS/MP106/2023-2024/2357-Construction of roads, link roads, pathways or any other road with or without drainage system",05-Jul-2023,1000000.0,25-Feb-2024
WS/MP106/2024-2025/2358-Construction of buildings for community cultural activities,05-Jul-2023,300000.0,25-Jul-2024
WS/MP106/2024-2025/2360-Construction of buildings for community cultural activities,05-Jul-2023,200000.0,25-Jul-2024
WS/MP106/2023-2024/2361-Construction of buildings for community cultural activities,05-Jul-2023,300000.0,16-Mar-2024
WS/MP106/2023-2024/2362-Installing hand pumps,05-Jul-2023,120000.0,07-Oct-2023
WS/MP106/2023-2024/2363-Installing hand pumps,05-Jul-2023,120000.0,07-Oct-2023
WS/MP203/2023-2024/2995-Construction of rooms and halls in school and colleges,07-Jul-2023,988278.0,20-Jan-2024
WS/MP007/2023-2024/3129-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3130-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3131-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3132-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3133-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3134-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3135-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3136-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3137-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3138-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3139-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3140-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3141-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3142-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3143-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3144-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3145-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3146-Installing tube-wells and borewells,11-Jul-2023,460800.0,21-Sep-2023
WS/MP007/2023-2024/3147-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3148-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3149-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3150-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3151-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3152-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3153-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3154-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3155-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3156-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3157-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
WS/MP007/2023-2024/3158-Installing tube-wells and borewells,11-Jul-2023,460800.0,18-Sep-2023
"WS/MP007/2023-2024/3160-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes",11-Jul-2023,1065000.0,06-Oct-2023
WS/MP106/2025-2026/3182-Construction of community centers and community halls,11-Jul-2023,1000000.0,29-Jan-2026
WS/MP106/2024-2025/3360-Construction of community centers and community halls,12-Jul-2023,300000.0,13-Jun-2024
"WS/MP106/2023-2024/3363-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Jul-2023,193092.0,19-Feb-2024
WS/MP106/2023-2024/3369-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,12-Jul-2023,200000.0,28-Feb-2024
WS/MP106/2023-2024/3370-Construction of community centers and community halls,12-Jul-2023,300000.0,28-Feb-2024
WS/MP198/2023-2024/3469-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3470-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3471-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3472-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3473-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3493-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3494-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3495-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3496-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3497-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3498-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3499-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3500-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3501-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3502-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3503-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3504-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3505-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3506-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3507-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3508-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3509-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3510-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3511-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3512-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3533-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3534-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3535-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3536-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3537-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3538-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3544-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3545-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3546-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3547-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3548-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3549-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3550-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3551-Lighting of public spaces,13-Jul-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/3552-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3553-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3554-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3555-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3556-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3557-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3558-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3559-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3560-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3561-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3562-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3563-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3564-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3565-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3572-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3573-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/3574-Lighting of public spaces,13-Jul-2023,283000.0,19-Sep-2023
WS/MP081/2023-2024/4484-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,18-Jul-2023,1000000.0,26-Sep-2023
"WS/MP081/2023-2024/4485-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Jul-2023,500000.0,26-Sep-2023
"WS/MP081/2023-2024/4486-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Jul-2023,500000.0,26-Sep-2023
"WS/MP081/2023-2024/4488-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Jul-2023,500000.0,26-Sep-2023
"WS/MP081/2023-2024/4489-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Jul-2023,500000.0,26-Sep-2023
"WS/MP081/2023-2024/4490-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Jul-2023,500000.0,26-Sep-2023
"WS/MP081/2023-2024/4491-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Jul-2023,1000000.0,26-Sep-2023
WS/MP081/2023-2024/4492-Construction of community centers and community halls,18-Jul-2023,1100000.0,26-Sep-2023
"WS/MP015/2023-2024/5133-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Jul-2023,500000.0,10-Aug-2023
"WS/MP015/2023-2024/5141-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Jul-2023,500000.0,10-Aug-2023
"WS/MP015/2023-2024/5142-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Jul-2023,500000.0,10-Aug-2023
WS/MP015/2023-2024/5143-Construction of bus-sheds or bus-stops,21-Jul-2023,500000.0,23-Aug-2023
"WS/MP015/2023-2024/5144-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Jul-2023,1000000.0,10-Aug-2023
WS/MP015/2023-2024/5145-Construction of rainwater harvesting structures,21-Jul-2023,1000000.0,23-Aug-2023
"WS/MP106/2023-2024/5658-Construction of roads, link roads, pathways or any other road with or without drainage system",22-Jul-2023,500000.0,29-Sep-2023
WS/MP106/2023-2024/5659-Construction of common work sheds/ common covered sitting area,22-Jul-2023,250000.0,21-Dec-2023
"WS/MP106/2023-2024/5972-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Jul-2023,500000.0,08-Oct-2023
"WS/MP844/2023-2024/6219-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",25-Jul-2023,3756863.0,09-Feb-2024
WS/MP081/2023-2024/7127-Development of playfields and sports grounds,30-Jul-2023,1449770.0,23-Dec-2023
"WS/MP081/2023-2024/7131-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Jul-2023,1000000.0,09-Jan-2024
WS/MP140/2023-2024/7438-Construction of public irrigation facilities,02-Aug-2023,6322296.0,05-Sep-2023
WS/MP140/2023-2024/7453-Purchase of motor boats for flood and cyclone prone areas,02-Aug-2023,772663.0,21-Sep-2023
WS/MP850/2023-2024/7823-Construction of rooms and halls in school and colleges,03-Aug-2023,1134515.0,13-Oct-2023
WS/MP198/2023-2024/7868-Lighting of public spaces,03-Aug-2023,283000.0,22-Sep-2023
WS/MP198/2023-2024/7869-Lighting of public spaces,03-Aug-2023,283000.0,22-Sep-2023
WS/MP198/2023-2024/7870-Lighting of public spaces,03-Aug-2023,283000.0,22-Sep-2023
WS/MP198/2023-2024/7871-Lighting of public spaces,03-Aug-2023,283000.0,22-Sep-2023
WS/MP198/2023-2024/7872-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7873-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7874-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7875-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7876-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7877-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7878-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7879-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7880-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7881-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7882-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7883-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7884-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7885-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7886-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7887-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7888-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7889-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7890-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7891-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7892-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7893-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7894-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7895-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7896-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7901-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7902-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7903-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7904-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7905-Lighting of public spaces,03-Aug-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/7906-Lighting of public spaces,03-Aug-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/7907-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7908-Lighting of public spaces,03-Aug-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/7909-Lighting of public spaces,03-Aug-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/7910-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7911-Lighting of public spaces,03-Aug-2023,283000.0,12-Aug-2023
WS/MP198/2023-2024/7912-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7913-Lighting of public spaces,03-Aug-2023,283000.0,30-Aug-2023
WS/MP198/2023-2024/7914-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7915-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7916-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7917-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7918-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7919-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7920-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7921-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7922-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7923-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7924-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7925-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7926-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7927-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7932-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7933-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7934-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
WS/MP198/2023-2024/7935-Lighting of public spaces,03-Aug-2023,283000.0,19-Sep-2023
