source_house,source_file,source_row_number,sr_no,state,work,work_id,ida,honble_members_of_parliament,elected/nominated,expenditure_date,vendor_name,payment_status,fund_disbursed_amount_₹
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,14,13,Puducherry,"Purchase of IT systems, including hardware and software for educational purposes",WS/MP139/2026-2027/229075,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Shri S. Selvaganabathy (2021-27) (2021-2027),Elected MP,2026-08-17,Defy Systems,Payment In-Progress,193860.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,15,14,Puducherry,"Purchase of IT systems, including hardware and software for educational purposes",WS/MP139/2026-2027/229075,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Shri S. Selvaganabathy (2021-27) (2021-2027),Elected MP,2026-08-17,Defy Systems,Payment In-Progress,1785250.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,16,15,Puducherry,"Purchase of IT systems, including hardware and software for educational purposes",WS/MP139/2026-2027/229075,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Shri S. Selvaganabathy (2021-27) (2021-2027),Elected MP,2026-08-17,Defy Systems,Payment In-Progress,144680.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,17,16,Puducherry,"Purchase of IT systems, including hardware and software for educational purposes",WS/MP139/2026-2027/229075,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Shri S. Selvaganabathy (2021-27) (2021-2027),Elected MP,2026-08-17,Defy Systems,Payment In-Progress,26738.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,18,17,Tamil Nadu,Construction of culverts and bridges,WS/MP18435/2026-2027/255473,TIRUCHIRAPPALLI(DISTRICT COLLECTOR TIRUCHIRAPPALLI_IDA),Smt. Rajathi (2025-31) (2025-2031),Elected MP,2026-08-19,TAMIL NADU JOURNALIST WELFARE BOARD FUND,Payment In-Progress,168.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,19,18,Chhattisgarh,Construction of culverts and bridges,WS/MP224/2026-2027/284685,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,2026-08-27,Rameshwar Gupta,Payment In-Progress,999938.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,20,19,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2026-2027/270302,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,98000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,21,20,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2026-2027/270306,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,98000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22,21,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2026-2027/270305,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,98000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23,22,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2026-2027/270303,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,98000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,24,23,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2026-2027/270304,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,98000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,25,24,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2025-2026/250664,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,98000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,26,25,Uttar Pradesh,Street lights,WS/MP202/2026-2027/270319,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,19600.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,27,26,Uttar Pradesh,Street lights,WS/MP202/2026-2027/270317,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2026-07-07,HANSH ENTERPRISES,Payment In-Progress,19600.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,28,27,Uttar Pradesh,Construction of bus-sheds or bus-stops,WS/MP180/2025-2026/229610,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Dr. K. Laxman (2022-28) (2022-2028),Elected MP,2026-08-01,VINAYAK ENTERPRISES,Payment In-Progress,948129.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,29,28,Uttar Pradesh,Construction of bus-sheds or bus-stops,WS/MP180/2025-2026/229611,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Dr. K. Laxman (2022-28) (2022-2028),Elected MP,2026-08-01,VINAYAK ENTERPRISES,Payment In-Progress,948129.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,30,29,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP224/2026-2027/284717,MUNGELI(Collector Mungeli_IDA),Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,2026-07-24,GRAM PANCHYAT BALAUDI SGVY,Payment In-Progress,400000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,31,30,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP041/2026-2027/261239,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Dr. Faiyaz Ahmad (2022-28) (2022-2028),Elected MP,2026-08-27,Assistant Engineer Bisfi Vidhan Sabha,Payment In-Progress,1394446.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,32,31,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP041/2026-2027/261242,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Dr. Faiyaz Ahmad (2022-28) (2022-2028),Elected MP,2026-08-27,Assistant Engineer Bisfi Vidhan Sabha,Payment In-Progress,1172310.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,33,32,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18297/2025-2026/263024,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Shri Balyogi Umeshnath (2024-30) (2024-2030),Elected MP,2026-08-20,GP DEVIKHEDA,Payment In-Progress,600000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,34,33,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP104/2026-2027/273231,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Dr. L. Murugan (2024-30) (2024-2030),Elected MP,2026-07-08,GP LASUDIYABECHAR,Payment In-Progress,960000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,35,34,Uttar Pradesh,Lighting of public spaces,WS/MP847/2024-2025/151101,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),Shri Baburam Nishad (2022-28) (2022-2028),Elected MP,2026-06-23,shyam swaroop manufacturere,Payment In-Progress,42433.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,36,35,Uttar Pradesh,Lighting of public spaces,WS/MP847/2024-2025/151102,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),Shri Baburam Nishad (2022-28) (2022-2028),Elected MP,2026-06-23,shyam swaroop manufacturere,Payment In-Progress,42433.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,37,36,Uttar Pradesh,Lighting of public spaces,WS/MP847/2024-2025/151100,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),Shri Baburam Nishad (2022-28) (2022-2028),Elected MP,2026-06-23,shyam swaroop manufacturere,Payment In-Progress,42433.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,38,37,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2024-2025/164182,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Sant Balbir Singh (2022-28) (2022-2028),Elected MP,2026-08-26,GUPTA BROTHERS,Payment In-Progress,10500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,39,38,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2024-2025/164182,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Sant Balbir Singh (2022-28) (2022-2028),Elected MP,2026-08-26,GUPTA BROTHERS,Payment In-Progress,114000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,40,39,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2024-2025/164182,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Sant Balbir Singh (2022-28) (2022-2028),Elected MP,2026-08-26,GUPTA BROTHERS,Payment In-Progress,32000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,41,40,Madhya Pradesh,Construction of culverts and bridges,WS/MP106/2026-2027/230393,SAGAR(DISTRICT COLLECTOR SAGAR_IDA),Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,2026-08-04,GRAM PANCHAYAT BAGASPUR,Payment In-Progress,150000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,42,41,Uttar Pradesh,Construction of bus-sheds or bus-stops,WS/MP180/2025-2026/229612,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Dr. K. Laxman (2022-28) (2022-2028),Elected MP,2026-08-01,VINAYAK ENTERPRISES,Payment In-Progress,948129.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,43,42,Uttar Pradesh,Construction of bus-sheds or bus-stops,WS/MP180/2025-2026/229587,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Dr. K. Laxman (2022-28) (2022-2028),Elected MP,2026-08-01,VINAYAK ENTERPRISES,Payment In-Progress,948129.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,44,43,Uttar Pradesh,Construction of bus-sheds or bus-stops,WS/MP180/2025-2026/229589,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Dr. K. Laxman (2022-28) (2022-2028),Elected MP,2026-08-01,VINAYAK ENTERPRISES,Payment In-Progress,948129.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,45,44,Uttar Pradesh,Construction of bus-sheds or bus-stops,WS/MP180/2025-2026/229591,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Dr. K. Laxman (2022-28) (2022-2028),Elected MP,2026-08-01,VINAYAK ENTERPRISES,Payment In-Progress,948129.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,46,45,Uttar Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP202/2023-2024/16913,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,2025-08-30,Sunny Enterprises,Payment In-Progress,125500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,47,46,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP850/2026-2027/276621,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Shri Naresh Bansal (2020-26) (2020-2026),Elected MP,2026-08-13,Manju Choudhary,Payment In-Progress,914966.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,48,47,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP850/2026-2027/275765,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Shri Naresh Bansal (2020-26) (2020-2026),Elected MP,2026-08-13,Manju Choudhary,Payment In-Progress,471581.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,49,48,Bihar,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18332/2025-2026/217319,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),Dr. Dharmshila Gupta (2024-30) (2024-2030),Elected MP,2026-08-19,ASSISTANT ENGINEER  BAHADURPUR,Payment In-Progress,648902.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,50,49,Madhya Pradesh,Construction of shelters for animals,WS/MP106/2025-2026/219723,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,2026-08-22,GRAM PANCHAYAT JHOT,Payment In-Progress,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,51,50,Uttar Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP186/2025-2026/219128,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),Shri Arun Singh (2020-26) (2020-2026),Elected MP,2026-08-10,BDO PAHADI,Payment In-Progress,58512.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,52,51,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP235/2026-2027/301952,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,2026-08-28,SUMAN SINGH SON OF KULWANT SINGH,Payment In-Progress,35648.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,53,52,Chhattisgarh,Lighting of public spaces,WS/MP176/2026-2027/278427,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),Shri Rajeev Shukla (2022-28) (2022-2028),Elected MP,2026-08-25,GRAM PANCHAYAT NILJA,Payment In-Progress,250000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,54,53,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP235/2026-2027/301952,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,2026-08-26,CHUGH ENGG WORKS,Payment In-Progress,35800.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,55,54,Uttar Pradesh,Construction of stadiums,WS/MP188/2026-2027/179557,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),Shri Jayant Chaudhary (2022-28) (2022-2028),Elected MP,2026-08-20,Vaid Associates,Payment In-Progress,2710610.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,56,55,Gujarat,Construction of boundary walls of existing public and community buildings,WS/MP18288/2025-2026/211228,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Elected MP,2026-08-29,GRAM PANCHAYAT KEVADIA 54,Payment In-Progress,500000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,57,56,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18288/2025-2026/237305,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Elected MP,2026-08-29,GRAM PANCHAYAT KEVADIA 54,Payment In-Progress,200000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,58,57,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18284/2026-2027/278006,SRI MUKTSAR SAHIB(DEPUTY COMMISSIONER SRI MUKTSAR SAHIB_IDA),Shri Ashok Singh (2024-30) (2024-2030),Elected MP,2026-08-24,Ajay Kumar,Payment In-Progress,118368.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,59,58,Uttarakhand,Construction of community centers and community halls,WS/MP204/2025-2026/242858,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Dr. Kalpana Saini (2022-28) (2022-2028),Elected MP,2026-07-29,Riyanshi Contractor,Payment In-Progress,496946.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,60,59,Uttarakhand,Construction of water tanks,WS/MP18333/2025-2026/186613,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Shri Mahendra Bhatt (2024-30) (2024-2030),Elected MP,2026-08-03,Riyanshi Contractor,Payment In-Progress,977393.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,61,60,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP182/2025-2026/266258,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,2026-08-27,MS Jitendra Kumar Yadav,Payment In-Progress,3293539.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,62,61,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP181/2026-2027/207135,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Dr. Laxmikant Bajpayee (2022-28) (2022-2028),Elected MP,2026-08-06,DHIRENDRA SINGH,Payment In-Progress,5307017.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,63,62,Gujarat,Providing garbage collection and disposal systems,WS/MP18403/2026-2027/270294,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),Shri Mayankkumar Nayak (2024-30) (2024-2030),Elected MP,2026-08-24,Shivay enterprise,Payment In-Progress,750000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,64,63,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP181/2026-2027/194228,MEERUT(DISTRICT MAGISTRATE MEERUT_IDA),Dr. Laxmikant Bajpayee (2022-28) (2022-2028),Elected MP,2026-08-31,HARSHPREM ENTERPRISES PVT LTD,Payment In-Progress,1123500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,65,64,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP235/2026-2027/301952,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,2026-08-26,RS ENGG WORKS,Payment In-Progress,49760.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,66,65,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP235/2026-2027/301952,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,2026-08-26,RS ENGG WORKS,Payment In-Progress,37818.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,67,66,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP235/2026-2027/301952,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,2026-08-26,RS ENGG WORKS,Payment In-Progress,30121.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,68,67,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP235/2026-2027/301952,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,2026-08-26,RS ENGG WORKS,Payment In-Progress,29401.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,69,68,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP146/2025-2026/258557,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),Shri Mukul Wasnik (2022-28) (2022-2028),Elected MP,2026-08-27,Vijay And Company,Payment In-Progress,173248.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,70,69,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP189/2026-2027/224034,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),Shri Kapil Sibal (2022-28) (2022-2028),Elected MP,2026-08-06,J R Group,Payment In-Progress,111973.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,71,70,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP189/2026-2027/247312,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),Shri Kapil Sibal (2022-28) (2022-2028),Elected MP,2026-07-11,J R Group,Payment In-Progress,1172052.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,72,71,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP203/2025-2026/209150,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Smt. Darshana Singh (2022-28) (2022-2028),Elected MP,2026-08-19,POOJA ENTERPRISES,Payment In-Progress,466572.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,73,72,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP889/2025-2026/256626,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,2026-08-12,Bhoyan Grampanchayat,Payment In-Progress,300000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,74,73,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP078/2024-2025/48495,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Dr. Sikander Kumar (2022-28) (2022-2028),Elected MP,2026-08-20,BDO DEHRA MP RAJYA SABHA,Payment In-Progress,50000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,75,74,Puducherry,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP139/2026-2027/292109,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Shri S. Selvaganabathy (2021-27) (2021-2027),Elected MP,2026-07-24,Kanthakumar,Payment In-Progress,777304.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,76,75,Bihar,Construction of bus-sheds or bus-stops,WS/MP044/2025-2026/232534,ARWAL(District Planning Officer Arwal_IDA),Shri Akhilesh Prasad Singh (2024-30) (2024-2030),Elected MP,2026-08-19,AE  KURTHA,Payment In-Progress,497994.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,77,76,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18410/2026-2027/270839,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),Shri Jagat Prakash Nadda (2024-30) (2024-2030),Elected MP,2026-08-24,MOTA GRAM PANCHAYAT,Payment In-Progress,500000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,78,77,Tamil Nadu,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP162/2025-2026/202570,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),Shri S. Kalyanasundaram (2022-28) (2022-2028),Elected MP,2026-08-27,VELLIANGIRI D,Payment In-Progress,932743.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,79,78,Assam,Construction of additional rooms and halls in the existing public and community building,WS/MP071/2025-2026/182288,SIVASAGAR(Deputy Commissioner Sivsagar_IDA),Shri Pabitra Margherita (2022-28) (2022-2028),Elected MP,2026-08-31,PINKI LAHKAR,Payment In-Progress,122881.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,80,79,Assam,Construction of additional rooms and halls in the existing public and community building,WS/MP071/2026-2027/182295,SIVASAGAR(Deputy Commissioner Sivsagar_IDA),Shri Pabitra Margherita (2022-28) (2022-2028),Elected MP,2026-08-27,PINKI LAHKAR,Payment In-Progress,358330.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,81,80,Uttar Pradesh,Street lights,WS/MP187/2025-2026/210033,MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-02-21,KLK Ventures Private Limited,Payment In-Progress,15364.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,82,81,Uttar Pradesh,Street lights,WS/MP187/2025-2026/210032,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-05-30,KLK Ventures Private Limited,Payment In-Progress,30728.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,83,82,Uttar Pradesh,Street lights,WS/MP187/2025-2026/229720,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-07-15,KLK Ventures Private Limited,Payment In-Progress,14397.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,84,83,Uttar Pradesh,Street lights,WS/MP187/2025-2026/229865,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-07-15,KLK Ventures Private Limited,Payment In-Progress,28794.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,85,84,Uttar Pradesh,Street lights,WS/MP187/2025-2026/229721,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-07-15,KLK Ventures Private Limited,Payment In-Progress,57588.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,86,85,Uttar Pradesh,Street lights,WS/MP187/2025-2026/229718,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-07-15,KLK Ventures Private Limited,Payment In-Progress,57588.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,87,86,Uttar Pradesh,Street lights,WS/MP187/2025-2026/229719,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-07-15,KLK Ventures Private Limited,Payment In-Progress,28794.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,88,87,Uttar Pradesh,Street lights,WS/MP187/2025-2026/229717,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),Shri Javed Ali Khan (2022-28) (2022-2028),Elected MP,2026-07-15,KLK Ventures Private Limited,Payment In-Progress,57588.0
