sr_no,work_category,work_description,state,ida_agency,work_description,mp_name,electednominated,image,completion_date,expenditure_amount
4752,Normal/Others,New high mast light,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),New high mast light,K. Laxman (2022-28) (Nan-Nan),Elected MP,,2025-06-22,124937.0
4753,Normal/Others,New high mast light,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),New high mast light,K. Laxman (2022-28) (Nan-Nan),Elected MP,,2025-06-22,124937.0
4754,Normal/Others,Purchasing multi-purpose books in government schools (District Education Officer Secondary (Headquarters) Udaipur),Rajasthan,UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA),Purchasing multi-purpose books in government schools (District Education Officer Secondary (Headquarters) Udaipur),Chunnilal Garasiya (2024-30) (Nan-Nan),Elected MP,Images,2025-05-07,4499325.0
4755,Normal/Others,Samparak marg from main road towards Rasalo Devi House at vill Pandwin,Himachal Pradesh,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),Samparak marg from main road towards Rasalo Devi House at vill Pandwin,Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2026-02-19,300000.0
4756,Normal/Others,Construction of culverts and bridges,Himachal Pradesh,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),Construction of culverts and bridges,Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2026-02-19,500000.0
4757,Normal/Others,Construction of link roads and pathways,Himachal Pradesh,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),Construction of link roads and pathways,Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2026-02-20,500000.0
4758,Normal/Others,CC road in village atibal from dabar road to bhummjeet house block etmadpur,Uttar Pradesh,AGRA(DISTRICT MAGISTRAE AGRA_IDA),CC road in village atibal from dabar road to bhummjeet house block etmadpur,Naveen Jain (2024-30) (Nan-Nan),Elected MP,Images,2026-02-06,1077641.0
4759,Normal/Others,CC road in village bas sundar from dabar road to vinod house in block etmadpur,Uttar Pradesh,AGRA(DISTRICT MAGISTRAE AGRA_IDA),CC road in village bas sundar from dabar road to vinod house in block etmadpur,Naveen Jain (2024-30) (Nan-Nan),Elected MP,Images,2026-02-07,1800626.0
4760,Normal/Others,CC work in village sucheta from bhagwan singh house to billu house,Uttar Pradesh,AGRA(DISTRICT MAGISTRAE AGRA_IDA),CC work in village sucheta from bhagwan singh house to billu house,Naveen Jain (2024-30) (Nan-Nan),Elected MP,Images,2026-02-06,1112280.0
4761,Normal/Others,CC work in vlagge bagha from naraul marg to rupesh kumar house,Uttar Pradesh,AGRA(DISTRICT MAGISTRAE AGRA_IDA),CC work in vlagge bagha from naraul marg to rupesh kumar house,Naveen Jain (2024-30) (Nan-Nan),Elected MP,Images,2026-02-06,1464046.0
4762,Normal/Others,CC work from mustafa quatar from mukes house to manmohan house,Uttar Pradesh,AGRA(DISTRICT MAGISTRAE AGRA_IDA),CC work from mustafa quatar from mukes house to manmohan house,Naveen Jain (2024-30) (Nan-Nan),Elected MP,Images,2026-02-06,1499263.0
4763,Trust And Society,"Implementation of Breast Cancer Screening (BCS) tools to provide accessible ,early stage cancer detection.",Andhra Pradesh,NTR(DISTRICT COLLECTOR NTR_IDA),"Implementation of Breast Cancer Screening (BCS) tools to provide accessible ,early stage cancer detection.",V. Vijayendra Prasad (2022-28) (Nan-Nan),Elected MP,Images,2025-05-07,5000000.0
4764,Normal/Others,New high mast light,Uttar Pradesh,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),New high mast light,K. Laxman (2022-28) (Nan-Nan),Elected MP,,2025-06-27,124937.0
4765,Normal/Others,"Construction of culverts at Gram Panchayat Kiratpura, Janpad Panchayat Chhatarpur, Dist. Chhatarpur, (M.P.)",Madhya Pradesh,CHHATARPUR(District Collector Chhatarpur_IDA),"Construction of culverts at Gram Panchayat Kiratpura, Janpad Panchayat Chhatarpur, Dist. Chhatarpur, (M.P.)",Ashok Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-10,500000.0
4766,Normal/Others,Paver block work,Gujarat,MORBI(District collector Morbi_IDA),Paver block work,Kesridevsinh Jhala (2023-29) (Nan-Nan),Elected MP,,2025-06-20,823435.0
4767,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169988.0
4768,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169988.0
4769,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169988.0
4770,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169988.0
4771,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169988.0
4772,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4773,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4774,Normal/Others,Construction of Link Road and pathways,Himachal Pradesh,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Construction of Link Road and pathways,Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2026-03-11,250000.0
4775,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4776,Normal/Others,Solar street light near Ajay Sonkar's house in Block Rajgarh in Village Panchayat Rampur Sakteshgarh,Uttar Pradesh,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),Solar street light near Ajay Sonkar's house in Block Rajgarh in Village Panchayat Rampur Sakteshgarh,Arun Singh (2020-26) (Nan-Nan),Elected MP,Images,2026-01-24,120805.0
4777,Normal/Others,Solar street light near Gulton Kol's house in Gram Panchayat Rampur Shaktesgarh Block Rajgarh,Uttar Pradesh,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),Solar street light near Gulton Kol's house in Gram Panchayat Rampur Shaktesgarh Block Rajgarh,Arun Singh (2020-26) (Nan-Nan),Elected MP,Images,2026-01-24,120805.0
4778,Normal/Others,Construction of building for Arivilanjapoil Samskarika Nilayam in Udayagiri Grama Panchayath,Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Construction of building for Arivilanjapoil Samskarika Nilayam in Udayagiri Grama Panchayath,V. Sivadasan (2021-27) (Nan-Nan),Elected MP,,2025-05-06,992209.0
4779,Normal/Others,Construction of Link Road and pathways,Himachal Pradesh,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Construction of Link Road and pathways,Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2026-03-11,250000.0
4780,Normal/Others,Construction of Link Road and pathways,Himachal Pradesh,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Construction of Link Road and pathways,Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2026-03-11,250000.0
4781,Normal/Others,Construction of Shed in front of Ranital Khel Parisar,Madhya Pradesh,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Construction of Shed in front of Ranital Khel Parisar,Sumitra Balmik (2022-28) (Nan-Nan),Elected MP,Images,2026-04-13,235786.0
4782,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4783,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4784,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169940.0
4785,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169940.0
4786,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169907.0
4787,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4788,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4789,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169907.0
4790,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169907.0
4791,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169907.0
4792,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169907.0
4793,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169907.0
4794,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169907.0
4795,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4796,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4797,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4798,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4799,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4800,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169940.0
4801,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169955.0
4802,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-05,169955.0
4803,Normal/Others,Purchase of books for 65 number of public libraries and schools,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),Purchase of books for 65 number of public libraries and schools,Nagendra Ray (2023-29) (Nan-Nan),Elected MP,Images,2025-08-07,13800426.0
4804,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4805,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4806,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4807,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4808,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4809,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4810,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4811,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4812,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,,2025-07-26,169703.0
4813,Normal/Others,"Construction of Boundary Wall between Government Tourism, Guest House, Yaksum and Private Holding, West Sikkim",Sikkim,Gyalshing(DISTRICT COLLECTOR GYALSHING_IDA),"Construction of Boundary Wall between Government Tourism, Guest House, Yaksum and Private Holding, West Sikkim",Dorjee Tshering Lepcha (2024-30) (Nan-Nan),Elected MP,,2025-07-19,294781.0
4814,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4815,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4816,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4817,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4818,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4819,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4820,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4821,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4822,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4823,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4824,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4825,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169988.0
4826,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169907.0
4827,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169907.0
4828,Normal/Others,LED SEMI HIGH MAST LIGHT,Uttar Pradesh,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT,Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2025-09-04,169907.0
4829,Normal/Others,"Construction of residence building for NECTAR Old Age Home, Mangarajpur Village, Charbatia, Choudwar, Dist- Cuttack. Pin- 754028",Odisha,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),"Construction of residence building for NECTAR Old Age Home, Mangarajpur Village, Charbatia, Choudwar, Dist- Cuttack. Pin- 754028",Sasmit Patra (2022-28) (Nan-Nan),Elected MP,Images,2025-04-25,1000000.0
4830,Normal/Others,Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),Punjab,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),Sant Balbir Singh (2022-28) (Nan-Nan),Elected MP,Images,2025-12-26,365800.0
4831,Normal/Others,TAHSHEEL MACCHLISHAHAR BLOCK SUJANGANJ GRAM RAMNAGRA ME RAM KISHOR PATEL MISHTRI KE GHR KE PASS 10KVA TRANSFORMAR LAGAYE JANE KA KARYA,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),TAHSHEEL MACCHLISHAHAR BLOCK SUJANGANJ GRAM RAMNAGRA ME RAM KISHOR PATEL MISHTRI KE GHR KE PASS 10KVA TRANSFORMAR LAGAYE JANE KA KARYA,Seema Dwivedi (2020-26) (Nan-Nan),Elected MP,Images,2025-11-22,70600.0
4832,Normal/Others,Vikash Khand Sujanganj Gram Dompur Devi Mandir me 10x200 watt 12.5 Meter Pole wali Vidhut High Mast Light ka Karya,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Vikash Khand Sujanganj Gram Dompur Devi Mandir me 10x200 watt 12.5 Meter Pole wali Vidhut High Mast Light ka Karya,Seema Dwivedi (2020-26) (Nan-Nan),Elected MP,Images,2026-08-18,625923.0
4833,Normal/Others,Vikash Khand Sikrara Gram Lakhesar Mandir par 10x200 watt 12.5 Meter Pole wali Vidhut High Mast Light ka Karya,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Vikash Khand Sikrara Gram Lakhesar Mandir par 10x200 watt 12.5 Meter Pole wali Vidhut High Mast Light ka Karya,Seema Dwivedi (2020-26) (Nan-Nan),Elected MP,Images,2026-08-18,625923.0
4834,Normal/Others,Vikash Khand Sujanganj Gram amrit Sarowar sakapur me 10x200 watt 12.5 Meter Pole wali Vidhut High Mast Light ka Karya,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Vikash Khand Sujanganj Gram amrit Sarowar sakapur me 10x200 watt 12.5 Meter Pole wali Vidhut High Mast Light ka Karya,Seema Dwivedi (2020-26) (Nan-Nan),Elected MP,Images,2026-08-18,625923.0
4835,Normal/Others,"Construction of CC Road at Gram Panchayat Lakhi, Janpad Panchayat Gagaon, Dist. Khargone",Madhya Pradesh,Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),"Construction of CC Road at Gram Panchayat Lakhi, Janpad Panchayat Gagaon, Dist. Khargone",Ashok Singh (2024-30) (Nan-Nan),Elected MP,,2026-03-14,500000.0
4836,Normal/Others,Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),Punjab,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),Sant Balbir Singh (2022-28) (Nan-Nan),Elected MP,Images,2025-12-26,365800.0
