sr_no,work_category,work_description,state,ida_agency,mp_name,electednominated,work_description,recommended_date,recommended_amount,sanction_date
17430,Normal/Others,"Construction of returning wall with CC road at Salabani, Village-Kundabai, GP-Kundabai, Block-Udala, Executive Agency-ITDA-Kaptipada Udala",Odisha,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Sulata Deo (2022-28) (2022-2028),Elected MP,"Construction of returning wall with CC road at Salabani, Village-Kundabai, GP-Kundabai, Block-Udala, Executive Agency-ITDA-Kaptipada Udala",2026-01-06,1000000.0,2026-02-11
17431,Normal/Others,Construction of Baba Rajarajeshwar CC near Baba RajaRajeswar Temple Ward No.4,Odisha,BHADRAK(DISTRICT COLLECTOR BHADRAK_IDA),Sulata Deo (2022-28) (2022-2028),Elected MP,Construction of Baba Rajarajeshwar CC near Baba RajaRajeswar Temple Ward No.4,2026-01-06,500000.0,2026-07-18
17432,Normal/Others,"Construction of CC road with returning wall from VS centre to Naik Sahi, Village-Kundabai, GP-Kundabai, Block-Udala",Odisha,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Sulata Deo (2022-28) (2022-2028),Elected MP,"Construction of CC road with returning wall from VS centre to Naik Sahi, Village-Kundabai, GP-Kundabai, Block-Udala",2026-01-06,965957.0,2026-02-11
17433,Normal/Others,"Installation of Minimast Light at Viswa puram (Ward 1),Panavoor Grama Panchayath ,Vamanapuram Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Viswa puram (Ward 1),Panavoor Grama Panchayath ,Vamanapuram Assembly Constituency",2026-01-08,260000.0,2026-01-30
17434,Normal/Others,"Installation of Minimast Light near Soman Smarakaom ,Aranoor Ward, Thiruvananthapuram Corporation",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light near Soman Smarakaom ,Aranoor Ward, Thiruvananthapuram Corporation",2026-01-08,260000.0,2026-01-30
17435,Normal/Others,"Installation of Minimast Light near SNDP Gurumandiram,SambhuVattom,Vettukad Ward,Thiruvananthapuram Corporation",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light near SNDP Gurumandiram,SambhuVattom,Vettukad Ward,Thiruvananthapuram Corporation",2026-01-08,260000.0,2026-01-30
17436,Normal/Others,"Installation of Minimast Light at Pallimukku Junction ,Kottukkunnam,Nellanadu Grama Panchayath, Vamanapuram Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Pallimukku Junction ,Kottukkunnam,Nellanadu Grama Panchayath, Vamanapuram Assembly Constituency",2026-01-08,260000.0,2026-01-30
17437,Normal/Others,"Installation of Minimast Light at KSRTC Depo ,Venjarammodu ,Nellanadu GP,Thiruvananthapuram",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at KSRTC Depo ,Venjarammodu ,Nellanadu GP,Thiruvananthapuram",2026-01-08,260000.0,2026-01-30
17438,Normal/Others,"Installation of Minimast Light at Kandala stadium, Thungampara Ward ,Maraneloor Grama Panchaytah",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Kandala stadium, Thungampara Ward ,Maraneloor Grama Panchaytah",2026-01-08,260000.0,2026-01-30
17439,Normal/Others,"Construction of Side protection of Theatre road, ward no.02, Karulai Panchayat",Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Side protection of Theatre road, ward no.02, Karulai Panchayat",2026-01-06,750000.0,2026-03-17
17440,Normal/Others,"Construction of Freedom 75 road or pathway, ward no.04, Thikkoti Panchayat",Kerala,KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA),Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Freedom 75 road or pathway, ward no.04, Thikkoti Panchayat",2026-01-06,500000.0,
17441,Normal/Others,Setting up of Solar Mini Mast light at ward -14 of Perumpadappu GP Ayroor Centre,Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,Setting up of Solar Mini Mast light at ward -14 of Perumpadappu GP Ayroor Centre,2026-01-16,293975.0,2026-01-22
17442,Normal/Others,Installation of Solar Mini Mast Light at Ward-15 of Ozhur GP of Tirur Taluk(at Junction Near Thalakkattoor Issathul Islam Madrassa),Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,Installation of Solar Mini Mast Light at Ward-15 of Ozhur GP of Tirur Taluk(at Junction Near Thalakkattoor Issathul Islam Madrassa),2026-01-16,299838.0,2026-01-30
17443,Normal/Others,Construction Sports Ground boundary wall at Gram Kheriya Kachai Gram Panchayat satau shitla Janpad Panchayat Ghatigaon Barai District Gwalior,Madhya Pradesh,GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),Ashok Singh (2024-30) (2024-2030),Elected MP,Construction Sports Ground boundary wall at Gram Kheriya Kachai Gram Panchayat satau shitla Janpad Panchayat Ghatigaon Barai District Gwalior,2026-01-06,1000000.0,2026-06-23
17444,Normal/Others,Installation of Solar Mini Mast Light at Ward-23 of Malappuram Municipality Right Side Puzhakkadavu Road from Bypass -Palli Junction,Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,Installation of Solar Mini Mast Light at Ward-23 of Malappuram Municipality Right Side Puzhakkadavu Road from Bypass -Palli Junction,2026-01-16,300000.0,2026-05-23
17445,Normal/Others,"Installation of Minimast Light at Kalladichanmoola ,Poonkulam Ward , Thiruvananthapuram Corporation",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Kalladichanmoola ,Poonkulam Ward , Thiruvananthapuram Corporation",2026-01-08,260000.0,2026-01-30
17446,Normal/Others,"Installation of Minimast Light at Kezhamalakkal,Kunnida Ward (No.21),Manikkal GP,Nedumanagadu Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Kezhamalakkal,Kunnida Ward (No.21),Manikkal GP,Nedumanagadu Assembly Constituency",2026-01-08,260000.0,2026-01-30
17447,Normal/Others,"Installation of Minimast Light at Kuthirakulam Junction , Manikkal Grama Panchayath, Nedumnagadu Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Kuthirakulam Junction , Manikkal Grama Panchayath, Nedumnagadu Assembly Constituency",2026-01-08,260000.0,2026-01-30
17448,Normal/Others,"Minimast Ambedkar Gramam SC Colony, Panavoor Grama Panchayath ,Vamanapuram Assembly",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Minimast Ambedkar Gramam SC Colony, Panavoor Grama Panchayath ,Vamanapuram Assembly",2026-01-08,260000.0,2026-01-30
17449,Normal/Others,"Installation of Minimast Light at Nedumpara Lakshaveedu Colony , Pazhaya Kunnemmel Grama Panchayath, Attingal Assembly Constituency (SC Category)",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Minimast Light at Nedumpara Lakshaveedu Colony , Pazhaya Kunnemmel Grama Panchayath, Attingal Assembly Constituency (SC Category)",2026-01-08,260000.0,2026-01-30
17450,Repair And Renovation,Repair and Maitainance at Jat Dharmashala Gram Panchayat sisgaon janpad Panchayat Dabra District Gwalior,Madhya Pradesh,GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),Ashok Singh (2024-30) (2024-2030),Elected MP,Repair and Maitainance at Jat Dharmashala Gram Panchayat sisgaon janpad Panchayat Dabra District Gwalior,2026-01-06,322748.0,2026-02-18
17451,Normal/Others,Construction of room Ghaghret Anupam Primary School construct to District Education Committee Mehsana,Gujarat,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),Mayankkumar Nayak (2024-30) (2024-2030),Elected MP,Construction of room Ghaghret Anupam Primary School construct to District Education Committee Mehsana,2026-01-21,500000.0,2026-02-23
17452,Normal/Others,"Construction of Public Community Hall at Anadinni Village, of Bagalkote taluk.",Karnataka,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Narayanasa K. Bhandage (2024-30) (2024-2030),Elected MP,"Construction of Public Community Hall at Anadinni Village, of Bagalkote taluk.",2026-02-22,400000.0,
17453,Normal/Others,Construction CC Raod at Panihar Basti to Highway gram panchayat Panihar Janpad Panchayat Ghatigaon Barai District Gwalior,Madhya Pradesh,GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),Ashok Singh (2024-30) (2024-2030),Elected MP,Construction CC Raod at Panihar Basti to Highway gram panchayat Panihar Janpad Panchayat Ghatigaon Barai District Gwalior,2026-01-06,500000.0,
17454,Normal/Others,Construction CC Road at Harijan basti Dulahara to Mohan singh Yadav house gram Panchayat Saparwada janpad Panchayat Pohari District Gwalior Madhya Pradesh,Madhya Pradesh,SHIVPURI(District Collector Shivpuri_IDA),Ashok Singh (2024-30) (2024-2030),Elected MP,Construction CC Road at Harijan basti Dulahara to Mohan singh Yadav house gram Panchayat Saparwada janpad Panchayat Pohari District Gwalior Madhya Pradesh,2026-01-06,250000.0,2026-03-31
17455,Normal/Others,"New School Bus, District Institute of Education and Training (DIET) School,Attingal, Attingal municipality",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"New School Bus, District Institute of Education and Training (DIET) School,Attingal, Attingal municipality",2026-01-08,1850000.0,2026-01-30
17456,Normal/Others,"New School Bus, Govt.UPS Chirayinkeezh , Chirayinkeezh Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"New School Bus, Govt.UPS Chirayinkeezh , Chirayinkeezh Assembly Constituency",2026-01-08,1900000.0,2026-01-30
17457,Normal/Others,"New School Bus, GHS Plavoor,Kattakada Grama Panchayath , Kattakada Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"New School Bus, GHS Plavoor,Kattakada Grama Panchayath , Kattakada Assembly Constituency",2026-01-08,1850000.0,2026-01-30
17458,Normal/Others,New School Bus Govt HSS Kazhakkoottam,Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,New School Bus Govt HSS Kazhakkoottam,2026-01-08,2700000.0,2026-01-30
17459,Normal/Others,"Installation of Mini Mast Light - Panthaplavikkonam, Panthaplavikkonam Ward, Pullampara Grama Panchayath, Vamanapuram Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Mini Mast Light - Panthaplavikkonam, Panthaplavikkonam Ward, Pullampara Grama Panchayath, Vamanapuram Assembly Constituency",2026-01-08,260000.0,2026-01-30
17460,Normal/Others,"Installation of Mini Mast Light - Mamoodu Stadium, Pullampara Grama Panchayath, Vamanapuram Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Mini Mast Light - Mamoodu Stadium, Pullampara Grama Panchayath, Vamanapuram Assembly Constituency",2026-01-08,260000.0,2026-01-30
17461,Normal/Others,"Installation of Mini Mast Light - Leksham Veedu Colony Vattayam, Pullampara Grama Panchayath, Vamanapuram Assembly Constituency",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of Mini Mast Light - Leksham Veedu Colony Vattayam, Pullampara Grama Panchayath, Vamanapuram Assembly Constituency",2026-01-08,260000.0,2026-01-30
17462,Normal/Others,"Purchase and fixing of playing equipments of new Childrens Park Govt.Pre Primary Teachers Training ,Cotton Hill ,Thiruvananthapuram",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Purchase and fixing of playing equipments of new Childrens Park Govt.Pre Primary Teachers Training ,Cotton Hill ,Thiruvananthapuram",2026-01-08,500000.0,2026-02-11
17463,Normal/Others,"Installation of a Minimast Light Near Venjaramoodu Market Junction, Nellanad Grama Panchayath",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of a Minimast Light Near Venjaramoodu Market Junction, Nellanad Grama Panchayath",2026-01-08,260000.0,2026-01-30
17464,Normal/Others,"Installation of a Minimast Light at Chepittuvila Junction, Valiyakattakkal Ward, Nellanadu Grama panchayath",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of a Minimast Light at Chepittuvila Junction, Valiyakattakkal Ward, Nellanadu Grama panchayath",2026-01-08,260000.0,2026-01-30
17465,Normal/Others,"Installation of a Minimast Light near Pachaloor Juma Masjid, Punchakkari Ward, Thiruvananthapuram Corporation",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),A. A. Rahim (2022-28) (2022-2028),Elected MP,"Installation of a Minimast Light near Pachaloor Juma Masjid, Punchakkari Ward, Thiruvananthapuram Corporation",2026-01-08,260000.0,2026-01-30
17466,Normal/Others,Construction work of the boundary wall of Akherpur Sanskrit School,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,Construction work of the boundary wall of Akherpur Sanskrit School,2026-01-06,750000.0,
17467,Normal/Others,Construction of a culvert with a ring wall from Raman Mogji s well to the main road.,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,Construction of a culvert with a ring wall from Raman Mogji s well to the main road.,2026-01-06,750000.0,
17468,Normal/Others,Construction of a road from the main road to the tribal cremation ground.,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,Construction of a road from the main road to the tribal cremation ground.,2026-01-06,750000.0,
17469,Normal/Others,Construction of common work sheds common covered sitting area at G 95 41 Tulsi Nagar Near Control shop ward no 31 District Bhopal Madhya Pradesh,Madhya Pradesh,BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA),Ashok Singh (2024-30) (2024-2030),Elected MP,Construction of common work sheds common covered sitting area at G 95 41 Tulsi Nagar Near Control shop ward no 31 District Bhopal Madhya Pradesh,2026-01-06,855000.0,2026-03-02
17470,Normal/Others,Construction of ring wall and culvert from bhairav temple to Pari Amba,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,Construction of ring wall and culvert from bhairav temple to Pari Amba,2026-01-06,750000.0,
17471,Normal/Others,Construction of a boundary wall at Gamdi Devki playground by Gamdi Devki Gram Panchayat,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),Madan Rathore (2024-30) (2024-2030),Elected MP,Construction of a boundary wall at Gamdi Devki playground by Gamdi Devki Gram Panchayat,2026-01-06,600000.0,
17472,Normal/Others,Construction of Community CC Road from Peruru Rambabu house to peruru Venkata Satyanarayana house,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. Vijayendra Prasad (2022-28) (2022-2028),Nominated MP,Construction of Community CC Road from Peruru Rambabu house to peruru Venkata Satyanarayana house,2026-01-06,500000.0,2026-02-19
17473,Normal/Others,Construction of Community CC Road from Peruru Venkata satyanarayana house to Indupalli Veera Venkata satayanarayana house,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. Vijayendra Prasad (2022-28) (2022-2028),Nominated MP,Construction of Community CC Road from Peruru Venkata satyanarayana house to Indupalli Veera Venkata satayanarayana house,2026-01-06,500000.0,2026-02-19
17474,Normal/Others,Construction of Community CC road from Indupalli Veera Venkata Satyanarayana house to Peruru Rambabu field,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. Vijayendra Prasad (2022-28) (2022-2028),Nominated MP,Construction of Community CC road from Indupalli Veera Venkata Satyanarayana house to Peruru Rambabu field,2026-01-06,500000.0,2026-02-19
17475,Normal/Others,Construction Community CC Road from Peruru Rambabu field to Pasupuleti Maha Laxmi Rao house,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. Vijayendra Prasad (2022-28) (2022-2028),Nominated MP,Construction Community CC Road from Peruru Rambabu field to Pasupuleti Maha Laxmi Rao house,2026-01-06,500000.0,2026-03-16
17476,Normal/Others,Construction of Community CC road from Pasupuleti Maha Laxmi rao house to Mamidisetti Nagaraju field,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. Vijayendra Prasad (2022-28) (2022-2028),Nominated MP,Construction of Community CC road from Pasupuleti Maha Laxmi rao house to Mamidisetti Nagaraju field,2026-01-06,500000.0,2026-02-19
17477,Normal/Others,doctorganj ki jaunsari colony ke mukhyemarg se arun kumar mittal ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur,Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Naresh Bansal (2020-26) (2020-2026),Elected MP,doctorganj ki jaunsari colony ke mukhyemarg se arun kumar mittal ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur,2026-01-07,732033.0,2026-02-18
17478,Normal/Others,setharam saraswati vidya mandir mein school ground mein devevlopment of playground karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur,Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Naresh Bansal (2020-26) (2020-2026),Elected MP,setharam saraswati vidya mandir mein school ground mein devevlopment of playground karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur,2026-01-07,585805.0,2026-02-06
17479,Normal/Others,"aasan bagh mahadev coclony mein pappu carpenter ke ghar se shri subhash sharma,sanjaysharma ke ghar ki aur hote hue shree santosh rawat ke ghar tak cc road nirman karya .ia(karyadai sanstatha)-nagar palika parishad herbutpur",Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Naresh Bansal (2020-26) (2020-2026),Elected MP,"aasan bagh mahadev coclony mein pappu carpenter ke ghar se shri subhash sharma,sanjaysharma ke ghar ki aur hote hue shree santosh rawat ke ghar tak cc road nirman karya .ia(karyadai sanstatha)-nagar palika parishad herbutpur",2026-01-07,2489472.0,2026-02-06
